field name;type;description
installment_paidoffwithdiscount_max_over_installment_all_max;FLOAT;
installment_paidoffwithdiscount_secured_max;FLOAT;
installment_paidoffwithdiscount_secured_sum;FLOAT;
installment_paidoffwithdiscount_secured_sum_over_installment_all_sum;FLOAT;
installment_paidoffwithdiscount_securedmortgage_avg;FLOAT;
installment_paidoffwithdiscount_securedmortgage_max;FLOAT;
installment_paidoffwithdiscount_securedmortgage_max_over_installment_all_max;FLOAT;
installment_paidoffwithdiscount_securedmortgage_sum;FLOAT;
installment_paidoffwithdiscount_securedmortgage_sum_over_installment_all_sum;FLOAT;
installment_paidoffwithdiscount_securedvehicle_max;FLOAT;
installment_paidoffwithdiscount_securedvehicle_sum;FLOAT;
installment_paidoffwithdiscount_securedvehicle_sum_over_installment_all_sum;FLOAT;
installment_paidoffwithdiscount_sum;FLOAT;
installment_paidoffwithdiscount_sum_over_installment_all_sum;FLOAT;
installment_paidoffwithdiscount_unsecured_max;FLOAT;
installment_paidoffwithdiscount_unsecured_max_over_installment_all_max;FLOAT;
installment_paidoffwithdiscount_unsecured_sum;FLOAT;
installment_paidoffwithdiscount_unsecured_sum_over_installment_all_sum;FLOAT;
installment_personal_loan_active_max;FLOAT;
installment_personal_loan_active_sum;FLOAT;
installment_personal_loan_allcondition_max;FLOAT;
installment_personal_loan_allcondition_sum;FLOAT;
installment_restructured_active_max;FLOAT;
installment_restructured_active_max_over_installment_all_max;FLOAT;
installment_restructured_active_secured_avg;FLOAT;
installment_restructured_active_secured_max;FLOAT;
installment_restructured_active_secured_sum;FLOAT;
installment_restructured_active_secured_sum_over_installment_active_sum;FLOAT;
installment_restructured_active_secured_sum_over_installment_all_sum;FLOAT;
installment_restructured_active_securedmortgage_max;FLOAT;
installment_restructured_active_securedmortgage_sum;FLOAT;
installment_restructured_active_securedmortgage_sum_over_installment_active_sum;FLOAT;
installment_restructured_active_securedmortgage_sum_over_installment_all_sum;FLOAT;
installment_restructured_active_securedvehicle_avg;FLOAT;
installment_restructured_active_securedvehicle_max;FLOAT;
installment_restructured_active_securedvehicle_sum;FLOAT;
installment_restructured_active_securedvehicle_sum_over_installment_active_sum;FLOAT;
installment_restructured_active_securedvehicle_sum_over_installment_all_sum;FLOAT;
installment_restructured_active_sum;FLOAT;
installment_restructured_active_sum_over_installment_all_sum;FLOAT;
installment_restructured_active_unsecured_max;FLOAT;
installment_restructured_active_unsecured_sum;FLOAT;
installment_restructured_active_unsecured_sum_over_installment_active_sum;FLOAT;
installment_restructured_active_unsecured_sum_over_installment_all_sum;FLOAT;
installment_restructured_allcondition_avg;FLOAT;
installment_restructured_allcondition_max;FLOAT;
installment_restructured_allcondition_max_over_installment_all_max;FLOAT;
installment_restructured_allcondition_secured_max;FLOAT;
installment_restructured_allcondition_secured_sum;FLOAT;
installment_restructured_allcondition_secured_sum_over_installment_all_sum;FLOAT;
installment_restructured_allcondition_securedmortgage_max;FLOAT;
installment_restructured_allcondition_securedmortgage_sum;FLOAT;
installment_restructured_allcondition_securedmortgage_sum_over_installment_all_sum;FLOAT;
installment_restructured_allcondition_securedvehicle_max;FLOAT;
installment_restructured_allcondition_securedvehicle_sum;FLOAT;
installment_restructured_allcondition_securedvehicle_sum_over_installment_all_sum;FLOAT;
installment_restructured_allcondition_sum;FLOAT;
installment_restructured_allcondition_sum_over_installment_all_sum;FLOAT;
installment_restructured_allcondition_unsecured_max;FLOAT;
installment_restructured_allcondition_unsecured_sum;FLOAT;
installment_restructured_allcondition_unsecured_sum_over_installment_all_sum;FLOAT;
installment_sharia_institution_avg;FLOAT;
installment_sharia_institution_max;FLOAT;
installment_sharia_institution_sum;FLOAT;
installment_sharia_other_facilities_avg;FLOAT;
installment_sharia_other_facilities_max;FLOAT;
installment_sharia_other_facilities_sum;FLOAT;
installment_tenor_1_active_avg;FLOAT;
installment_tenor_1_active_max;FLOAT;
installment_tenor_1_active_sum;FLOAT;
installment_tenor_1_active_sum_over_installment_active_sum;FLOAT;
installment_tenor_1_allcondition_avg;FLOAT;
installment_tenor_1_allcondition_max;FLOAT;
installment_tenor_1_allcondition_sum;FLOAT;
installment_tenor_1_allcondition_sum_over_installment_all_sum;FLOAT;
installment_tenor_1_chargeoff_max;FLOAT;
installment_tenor_1_chargeoff_sum;FLOAT;
installment_tenor_1_high_interest_active_avg;FLOAT;
installment_tenor_1_high_interest_active_max;FLOAT;
installment_tenor_1_high_interest_active_sum;FLOAT;
installment_tenor_1_high_interest_active_sum_over_installment_active_sum;FLOAT;
installment_tenor_1_high_interest_allcondition_avg;FLOAT;
installment_tenor_1_high_interest_allcondition_max;FLOAT;
installment_tenor_1_high_interest_allcondition_sum;FLOAT;
installment_tenor_1_high_interest_allcondition_sum_over_installment_all_sum;FLOAT;
installment_tenor_1_high_interest_chargeoff_max;FLOAT;
installment_tenor_1_high_interest_chargeoff_sum;FLOAT;
installment_tenor_1_high_interest_paidoff_avg;FLOAT;
installment_tenor_1_high_interest_paidoff_max;FLOAT;
installment_tenor_1_high_interest_paidoff_sum;FLOAT;
installment_tenor_1_low_interest_active_avg;FLOAT;
installment_tenor_1_low_interest_active_max;FLOAT;
installment_tenor_1_low_interest_active_sum;FLOAT;
installment_tenor_1_low_interest_active_sum_over_installment_active_sum;FLOAT;
installment_tenor_1_low_interest_allcondition_avg;FLOAT;
installment_tenor_1_low_interest_allcondition_max;FLOAT;
installment_tenor_1_low_interest_allcondition_sum;FLOAT;
installment_tenor_1_low_interest_allcondition_sum_over_installment_all_sum;FLOAT;
installment_tenor_1_low_interest_chargeoff_max;FLOAT;
installment_tenor_1_low_interest_chargeoff_sum;FLOAT;
installment_tenor_1_low_interest_paidoff_avg;FLOAT;
installment_tenor_1_low_interest_paidoff_max;FLOAT;
installment_tenor_1_low_interest_paidoff_sum;FLOAT;
installment_tenor_1_paidoff_avg;FLOAT;
installment_tenor_1_paidoff_max;FLOAT;
installment_tenor_1_paidoff_sum;FLOAT;
installment_tenor_2to11_active_avg;FLOAT;
installment_tenor_2to11_active_max;FLOAT;
installment_tenor_2to11_active_sum;FLOAT;
installment_tenor_2to11_active_sum_over_installment_active_sum;FLOAT;
installment_tenor_2to11_allcondition_avg;FLOAT;
installment_tenor_2to11_allcondition_max;FLOAT;
installment_tenor_2to11_allcondition_sum;FLOAT;
installment_tenor_2to11_allcondition_sum_over_installment_all_sum;FLOAT;
installment_tenor_2to11_chargeoff_max;FLOAT;
installment_tenor_2to11_chargeoff_sum;FLOAT;
installment_tenor_2to11_high_interest_active_avg;FLOAT;
installment_tenor_2to11_high_interest_active_max;FLOAT;
installment_tenor_2to11_high_interest_active_sum;FLOAT;
installment_tenor_2to11_high_interest_active_sum_over_installment_active_sum;FLOAT;
installment_tenor_2to11_high_interest_allcondition_avg;FLOAT;
installment_tenor_2to11_high_interest_allcondition_max;FLOAT;
installment_tenor_2to11_high_interest_allcondition_sum;FLOAT;
installment_tenor_2to11_high_interest_allcondition_sum_over_installment_all_sum;FLOAT;
installment_tenor_2to11_high_interest_chargeoff_max;FLOAT;
installment_tenor_2to11_high_interest_chargeoff_sum;FLOAT;
installment_tenor_2to11_high_interest_paidoff_avg;FLOAT;
installment_tenor_2to11_high_interest_paidoff_max;FLOAT;
installment_tenor_2to11_high_interest_paidoff_sum;FLOAT;
installment_tenor_2to11_low_interest_active_avg;FLOAT;
installment_tenor_2to11_low_interest_active_max;FLOAT;
installment_tenor_2to11_low_interest_active_sum;FLOAT;
installment_tenor_2to11_low_interest_active_sum_over_installment_active_sum;FLOAT;
installment_tenor_2to11_low_interest_allcondition_avg;FLOAT;
installment_tenor_2to11_low_interest_allcondition_max;FLOAT;
installment_tenor_2to11_low_interest_allcondition_sum;FLOAT;
installment_tenor_2to11_low_interest_allcondition_sum_over_installment_all_sum;FLOAT;
installment_tenor_2to11_low_interest_chargeoff_max;FLOAT;
installment_tenor_2to11_low_interest_chargeoff_sum;FLOAT;
installment_tenor_2to11_low_interest_paidoff_avg;FLOAT;
installment_tenor_2to11_low_interest_paidoff_max;FLOAT;
installment_tenor_2to11_low_interest_paidoff_sum;FLOAT;
installment_tenor_2to11_paidoff_avg;FLOAT;
installment_tenor_2to11_paidoff_max;FLOAT;
installment_tenor_2to11_paidoff_sum;FLOAT;
installment_working_capital_active_max;FLOAT;
installment_working_capital_active_sum;FLOAT;
installment_working_capital_active_sum_over_installment_active_sum;FLOAT;
installment_working_capital_allcondition_avg;FLOAT;
installment_working_capital_allcondition_max;FLOAT;
installment_working_capital_allcondition_sum;FLOAT;
installment_working_capital_allcondition_sum_over_installment_all_sum;FLOAT;
installment_working_capital_chargeoff_max;FLOAT;
installment_working_capital_chargeoff_sum;FLOAT;
installment_working_capital_paidoff_avg;FLOAT;
installment_working_capital_paidoff_max;FLOAT;
installment_working_capital_paidoff_sum;FLOAT;
mob_active_avg;FLOAT;
mob_active_max;INTEGER;
mob_active_min;INTEGER;
mob_active_secured_avg;FLOAT;
mob_active_secured_max;INTEGER;
mob_active_secured_min;INTEGER;
mob_active_securedmortgage_max;INTEGER;
mob_active_securedvehicle_max;INTEGER;
mob_active_unsecured_avg;FLOAT;
mob_active_unsecured_max;INTEGER;
mob_active_unsecured_min;INTEGER;
mob_all_avg;FLOAT;
mob_all_max;INTEGER;
mob_all_min;INTEGER;
mob_allcondition_avg;FLOAT;
mob_allcondition_max;INTEGER;
mob_allcondition_min;INTEGER;
mob_allcondition_secured_avg;FLOAT;
mob_allcondition_secured_max;INTEGER;
mob_allcondition_secured_min;INTEGER;
mob_allcondition_securedmortgage_max;INTEGER;
mob_allcondition_securedvehicle_max;INTEGER;
mob_allcondition_unsecured_avg;FLOAT;
mob_allcondition_unsecured_max;INTEGER;
mob_allcondition_unsecured_min;INTEGER;
mob_channeling_active_avg;FLOAT;
mob_channeling_active_max;INTEGER;
mob_channeling_active_min;INTEGER;
mob_channeling_allcondition_avg;FLOAT;
mob_channeling_allcondition_max;INTEGER;
mob_channeling_allcondition_min;INTEGER;
mob_channeling_chargeoff_max;INTEGER;
mob_channeling_paidoff_avg;FLOAT;
mob_channeling_paidoff_max;INTEGER;
mob_channeling_paidoff_min;INTEGER;
mob_chargeoff_max;INTEGER;
mob_chargeoff_secured_max;INTEGER;
mob_chargeoff_securedmortgage_max;INTEGER;
mob_chargeoff_securedvehicle_max;INTEGER;
mob_chargeoff_unsecured_max;INTEGER;
mob_chargewriteoff_max;INTEGER;
mob_chargewriteoff_secured_max;INTEGER;
mob_chargewriteoff_securedmortgage_max;INTEGER;
mob_chargewriteoff_securedvehicle_max;INTEGER;
mob_chargewriteoff_unsecured_max;INTEGER;
mob_closed_avg;FLOAT;
mob_closed_max;INTEGER;
mob_closed_min;INTEGER;
mob_closed_secured_max;INTEGER;
mob_closed_securedmortgage_max;INTEGER;
mob_closed_securedvehicle_max;INTEGER;
mob_closed_unsecured_avg;FLOAT;
mob_closed_unsecured_max;INTEGER;
mob_closed_unsecured_min;INTEGER;
mob_multifinance_active_max;INTEGER;
mob_multifinance_allcondition_avg;FLOAT;
mob_multifinance_allcondition_max;INTEGER;
mob_multifinance_allcondition_min;INTEGER;
mob_multifinance_chargeoff_max;INTEGER;
mob_multifinance_paidoff_avg;FLOAT;
mob_multifinance_paidoff_max;INTEGER;
mob_multifinance_paidoff_min;INTEGER;
mob_multiguna_active_avg;FLOAT;
mob_multiguna_active_max;INTEGER;
mob_multiguna_active_min;INTEGER;
mob_multiguna_allcondition_avg;FLOAT;
mob_multiguna_allcondition_max;INTEGER;
mob_multiguna_allcondition_min;INTEGER;
mob_multiguna_chargeoff_max;INTEGER;
mob_multiguna_paidoff_avg;FLOAT;
mob_multiguna_paidoff_max;INTEGER;
mob_multiguna_paidoff_min;INTEGER;
mob_paidoff_avg;FLOAT;
mob_paidoff_max;INTEGER;
mob_paidoff_min;INTEGER;
mob_paidoff_secured_max;INTEGER;
mob_paidoff_securedmortgage_max;INTEGER;
mob_paidoff_securedvehicle_max;INTEGER;
mob_paidoff_unsecured_avg;FLOAT;
mob_paidoff_unsecured_max;INTEGER;
mob_paidoff_unsecured_min;INTEGER;
mob_paidoffwithdiscount_max;INTEGER;
mob_paidoffwithdiscount_secured_max;INTEGER;
mob_paidoffwithdiscount_securedmortgage_avg;FLOAT;
mob_paidoffwithdiscount_securedmortgage_max;INTEGER;
mob_paidoffwithdiscount_securedmortgage_min;INTEGER;
mob_paidoffwithdiscount_securedvehicle_max;INTEGER;
mob_paidoffwithdiscount_unsecured_max;INTEGER;
mob_restructured_active_max;INTEGER;
mob_restructured_active_secured_max;INTEGER;
mob_restructured_active_securedmortgage_max;INTEGER;
mob_restructured_active_securedvehicle_max;INTEGER;
mob_restructured_active_unsecured_max;INTEGER;
mob_restructured_allcondition_max;INTEGER;
mob_restructured_allcondition_secured_max;INTEGER;
mob_restructured_allcondition_securedmortgage_max;INTEGER;
mob_restructured_allcondition_securedvehicle_max;INTEGER;
mob_restructured_allcondition_unsecured_max;INTEGER;
mob_tenor_1_active_avg;FLOAT;
mob_tenor_1_active_max;INTEGER;
mob_tenor_1_active_min;INTEGER;
mob_tenor_1_allcondition_avg;FLOAT;
mob_tenor_1_allcondition_max;INTEGER;
mob_tenor_1_allcondition_min;INTEGER;
mob_tenor_1_chargeoff_max;INTEGER;
mob_tenor_1_high_interest_active_max;INTEGER;
mob_tenor_1_high_interest_allcondition_avg;FLOAT;
mob_tenor_1_high_interest_allcondition_max;INTEGER;
mob_tenor_1_high_interest_allcondition_min;INTEGER;
mob_tenor_1_high_interest_chargeoff_max;INTEGER;
mob_tenor_1_high_interest_paidoff_avg;FLOAT;
mob_tenor_1_high_interest_paidoff_max;INTEGER;
mob_tenor_1_high_interest_paidoff_min;INTEGER;
mob_tenor_1_low_interest_active_max;INTEGER;
mob_tenor_1_low_interest_active_min;INTEGER;
mob_tenor_1_low_interest_allcondition_avg;FLOAT;
mob_tenor_1_low_interest_allcondition_max;INTEGER;
mob_tenor_1_low_interest_allcondition_min;INTEGER;
mob_tenor_1_low_interest_chargeoff_max;INTEGER;
mob_tenor_1_low_interest_paidoff_avg;FLOAT;
mob_tenor_1_low_interest_paidoff_max;INTEGER;
mob_tenor_1_low_interest_paidoff_min;INTEGER;
mob_tenor_1_paidoff_avg;FLOAT;
mob_tenor_1_paidoff_max;INTEGER;
mob_tenor_1_paidoff_min;INTEGER;
mob_tenor_2to11_active_avg;FLOAT;
mob_tenor_2to11_active_max;INTEGER;
mob_tenor_2to11_active_min;INTEGER;
mob_tenor_2to11_allcondition_avg;FLOAT;
mob_tenor_2to11_allcondition_max;INTEGER;
mob_tenor_2to11_allcondition_min;INTEGER;
mob_tenor_2to11_chargeoff_max;INTEGER;
mob_tenor_2to11_high_interest_active_avg;FLOAT;
mob_tenor_2to11_high_interest_active_max;INTEGER;
mob_tenor_2to11_high_interest_active_min;INTEGER;
mob_tenor_2to11_high_interest_allcondition_avg;FLOAT;
mob_tenor_2to11_high_interest_allcondition_max;INTEGER;
mob_tenor_2to11_high_interest_allcondition_min;INTEGER;
mob_tenor_2to11_high_interest_chargeoff_max;INTEGER;
mob_tenor_2to11_high_interest_paidoff_avg;FLOAT;
mob_tenor_2to11_high_interest_paidoff_max;INTEGER;
mob_tenor_2to11_high_interest_paidoff_min;INTEGER;
mob_tenor_2to11_low_interest_active_avg;FLOAT;
mob_tenor_2to11_low_interest_active_max;INTEGER;
mob_tenor_2to11_low_interest_active_min;INTEGER;
mob_tenor_2to11_low_interest_allcondition_avg;FLOAT;
mob_tenor_2to11_low_interest_allcondition_max;INTEGER;
mob_tenor_2to11_low_interest_allcondition_min;INTEGER;
mob_tenor_2to11_low_interest_chargeoff_max;INTEGER;
mob_tenor_2to11_low_interest_paidoff_avg;FLOAT;
mob_tenor_2to11_low_interest_paidoff_max;INTEGER;
mob_tenor_2to11_low_interest_paidoff_min;INTEGER;
mob_tenor_2to11_paidoff_avg;FLOAT;
mob_tenor_2to11_paidoff_max;INTEGER;
mob_tenor_2to11_paidoff_min;INTEGER;
mob_working_capital_active_max;INTEGER;
mob_working_capital_allcondition_avg;FLOAT;
mob_working_capital_allcondition_max;INTEGER;
mob_working_capital_allcondition_min;INTEGER;
mob_working_capital_chargeoff_max;INTEGER;
mob_working_capital_paidoff_avg;FLOAT;
mob_working_capital_paidoff_max;INTEGER;
plafond_10mio_20mio_plafond_avg;FLOAT;
plafond_10mio_20mio_plafond_max;FLOAT;
plafond_10mio_20mio_plafond_sum;FLOAT;
plafond_1mio_3mio_plafond_avg;FLOAT;
plafond_1mio_3mio_plafond_max;FLOAT;
plafond_1mio_3mio_plafond_sum;FLOAT;
plafond_20mio_100mio_plafond_avg;FLOAT;
plafond_20mio_100mio_plafond_max;FLOAT;
plafond_20mio_100mio_plafond_sum;FLOAT;
plafond_3mio_5mio_plafond_avg;FLOAT;
plafond_3mio_5mio_plafond_max;FLOAT;
plafond_3mio_5mio_plafond_sum;FLOAT;
plafond_500k_1mio_plafond_avg;FLOAT;
plafond_500k_1mio_plafond_max;FLOAT;
plafond_500k_1mio_plafond_sum;FLOAT;
plafond_5mio_10mio_plafond_avg;FLOAT;
plafond_5mio_10mio_plafond_max;FLOAT;
plafond_5mio_10mio_plafond_sum;FLOAT;
plafond_above_100mio_plafond_avg;FLOAT;
plafond_above_100mio_plafond_max;FLOAT;
plafond_above_100mio_plafond_sum;FLOAT;
plafond_active_avg;FLOAT;
plafond_active_l12m_avg;FLOAT;
plafond_active_l12m_max;FLOAT;
plafond_active_l12m_sum;FLOAT;
plafond_active_l3m_avg;FLOAT;
plafond_active_l3m_max;FLOAT;
plafond_active_l3m_sum;FLOAT;
plafond_active_l6m_avg;FLOAT;
plafond_active_l6m_max;FLOAT;
plafond_active_l6m_sum;FLOAT;
plafond_active_max;FLOAT;
plafond_active_min;FLOAT;
plafond_active_nonrestructured_openl3m_avg;FLOAT;
plafond_active_nonrestructured_openl3m_max;FLOAT;
plafond_active_nonrestructured_openl3m_sum;FLOAT;
plafond_active_nonrestructured_openl6m_avg;FLOAT;
plafond_active_nonrestructured_openl6m_max;FLOAT;
plafond_active_nonrestructured_openl6m_sum;FLOAT;
plafond_active_openl3m_avg;FLOAT;
plafond_active_openl3m_max;FLOAT;
plafond_active_openl3m_sum;FLOAT;
plafond_active_openl6m_avg;FLOAT;
plafond_active_openl6m_max;FLOAT;
plafond_active_openl6m_sum;FLOAT;
plafond_active_restructured_openl3m_avg;FLOAT;
plafond_active_restructured_openl3m_max;FLOAT;
plafond_active_restructured_openl3m_sum;FLOAT;
plafond_active_restructured_openl6m_avg;FLOAT;
plafond_active_restructured_openl6m_max;FLOAT;
plafond_active_restructured_openl6m_sum;FLOAT;
plafond_active_secured_avg;FLOAT;
plafond_active_secured_max;FLOAT;
plafond_active_secured_min;FLOAT;
plafond_active_secured_sum;FLOAT;
plafond_active_secured_sum_over_plafond_active_sum;FLOAT;
plafond_active_securedmortgage_avg;FLOAT;
plafond_active_securedmortgage_max;FLOAT;
plafond_active_securedmortgage_sum;FLOAT;
plafond_active_securedmortgage_sum_over_plafond_active_sum;FLOAT;
plafond_active_securedvehicle_avg;FLOAT;
plafond_active_securedvehicle_max;FLOAT;
plafond_active_securedvehicle_sum;FLOAT;
plafond_active_securedvehicle_sum_over_plafond_active_sum;FLOAT;
plafond_active_sum;FLOAT;
plafond_active_unsecured_avg;FLOAT;
plafond_active_unsecured_max;FLOAT;
plafond_active_unsecured_min;FLOAT;
plafond_active_unsecured_sum;FLOAT;
plafond_active_unsecured_sum_over_plafond_active_sum;FLOAT;
plafond_all_avg;FLOAT;
plafond_all_max;FLOAT;
plafond_all_min;FLOAT;
plafond_all_sum;FLOAT;
plafond_allcondition_avg;FLOAT;
plafond_allcondition_max;FLOAT;
plafond_allcondition_min;FLOAT;
plafond_allcondition_nonrestructured_openl3m_avg;FLOAT;
plafond_allcondition_nonrestructured_openl3m_max;FLOAT;
plafond_allcondition_nonrestructured_openl3m_sum;FLOAT;
plafond_allcondition_nonrestructured_openl6m_avg;FLOAT;
plafond_allcondition_nonrestructured_openl6m_max;FLOAT;
plafond_allcondition_nonrestructured_openl6m_sum;FLOAT;
plafond_allcondition_openl3m_avg;FLOAT;
plafond_allcondition_openl3m_max;FLOAT;
plafond_allcondition_openl3m_sum;FLOAT;
plafond_allcondition_openl6m_avg;FLOAT;
plafond_allcondition_openl6m_max;FLOAT;
plafond_allcondition_openl6m_sum;FLOAT;
plafond_allcondition_restructured_openl3m_max;FLOAT;
plafond_allcondition_restructured_openl3m_sum;FLOAT;
plafond_allcondition_restructured_openl6m_max;FLOAT;
plafond_allcondition_restructured_openl6m_sum;FLOAT;
plafond_allcondition_secured_avg;FLOAT;
plafond_allcondition_secured_max;FLOAT;
plafond_allcondition_secured_min;FLOAT;
plafond_allcondition_secured_sum;FLOAT;
plafond_allcondition_securedmortgage_max;FLOAT;
plafond_allcondition_securedmortgage_sum;FLOAT;
plafond_allcondition_securedvehicle_avg;FLOAT;
plafond_allcondition_securedvehicle_max;FLOAT;
plafond_allcondition_securedvehicle_sum;FLOAT;
plafond_allcondition_sum;FLOAT;
plafond_allcondition_unsecured_avg;FLOAT;
plafond_allcondition_unsecured_max;FLOAT;
plafond_allcondition_unsecured_min;FLOAT;
plafond_allcondition_unsecured_sum;FLOAT;
plafond_below_500k_plafond_avg;FLOAT;
plafond_below_500k_plafond_max;FLOAT;
plafond_below_500k_plafond_sum;FLOAT;
plafond_channeling_active_avg;FLOAT;
plafond_channeling_active_max;FLOAT;
plafond_channeling_active_sum;FLOAT;
plafond_channeling_active_sum_over_plafond_active_sum;FLOAT;
plafond_channeling_allcondition_avg;FLOAT;
plafond_channeling_allcondition_max;FLOAT;
plafond_channeling_allcondition_sum;FLOAT;
plafond_channeling_allcondition_sum_over_plafond_all_sum;FLOAT;
plafond_channeling_chargeoff_avg;FLOAT;
plafond_channeling_chargeoff_max;FLOAT;
plafond_channeling_chargeoff_sum;FLOAT;
plafond_channeling_paidoff_avg;FLOAT;
plafond_channeling_paidoff_max;FLOAT;
plafond_channeling_paidoff_sum;FLOAT;
plafond_chargeoff_max;FLOAT;
plafond_chargeoff_secured_max;FLOAT;
plafond_chargeoff_secured_sum;FLOAT;
plafond_chargeoff_securedmortgage_max;FLOAT;
plafond_chargeoff_securedmortgage_sum;FLOAT;
plafond_chargeoff_securedvehicle_max;FLOAT;
plafond_chargeoff_securedvehicle_sum;FLOAT;
plafond_chargeoff_sum;FLOAT;
plafond_chargeoff_unsecured_max;FLOAT;
plafond_chargeoff_unsecured_sum;FLOAT;
plafond_chargewriteoff_max;FLOAT;
plafond_chargewriteoff_secured_max;FLOAT;
plafond_chargewriteoff_secured_sum;FLOAT;
plafond_chargewriteoff_securedmortgage_max;FLOAT;
plafond_chargewriteoff_securedmortgage_sum;FLOAT;
plafond_chargewriteoff_securedvehicle_max;FLOAT;
plafond_chargewriteoff_securedvehicle_sum;FLOAT;
plafond_chargewriteoff_sum;FLOAT;
plafond_chargewriteoff_unsecured_max;FLOAT;
plafond_chargewriteoff_unsecured_sum;FLOAT;
plafond_closed_avg;FLOAT;
plafond_closed_max;FLOAT;
plafond_closed_min;FLOAT;
plafond_closed_secured_max;FLOAT;
plafond_closed_secured_sum;FLOAT;
plafond_closed_securedmortgage_max;FLOAT;
plafond_closed_securedmortgage_sum;FLOAT;
plafond_closed_securedvehicle_max;FLOAT;
plafond_closed_securedvehicle_sum;FLOAT;
plafond_closed_sum;FLOAT;
plafond_closed_unsecured_avg;FLOAT;
plafond_closed_unsecured_max;FLOAT;
plafond_closed_unsecured_min;FLOAT;
plafond_closed_unsecured_sum;FLOAT;
plafond_conventional_facilities_avg;FLOAT;
plafond_conventional_facilities_max;FLOAT;
plafond_conventional_facilities_sum;FLOAT;
plafond_credit_card_active_max;FLOAT;
plafond_credit_card_active_sum;FLOAT;
plafond_credit_card_allcondition_max;FLOAT;
plafond_credit_card_allcondition_sum;FLOAT;
plafond_digibank_institution_avg;FLOAT;
plafond_digibank_institution_max;FLOAT;
plafond_digibank_institution_sum;FLOAT;
plafond_fintech_institution_avg;FLOAT;
plafond_fintech_institution_max;FLOAT;
plafond_fintech_institution_sum;FLOAT;
plafond_irregular_l12m_max;FLOAT;
plafond_irregular_l12m_sum;FLOAT;
plafond_irregular_l3m_max;FLOAT;
plafond_irregular_l3m_sum;FLOAT;
plafond_irregular_l6m_max;FLOAT;
plafond_irregular_l6m_sum;FLOAT;
plafond_irregular_max;FLOAT;
plafond_irregular_sum;FLOAT;
plafond_jago_conventional_facilities_avg;FLOAT;
plafond_jago_conventional_facilities_max;FLOAT;
plafond_jago_conventional_facilities_sum;FLOAT;
plafond_jago_sharia_other_facilities_avg;FLOAT;
plafond_jago_sharia_other_facilities_max;FLOAT;
plafond_jago_sharia_other_facilities_sum;FLOAT;
plafond_multifinance_active_avg;FLOAT;
plafond_multifinance_active_max;FLOAT;
plafond_multifinance_active_sum;FLOAT;
plafond_multifinance_active_sum_over_plafond_active_sum;FLOAT;
plafond_multifinance_allcondition_avg;FLOAT;
plafond_multifinance_allcondition_max;FLOAT;
plafond_multifinance_allcondition_sum;FLOAT;
plafond_multifinance_allcondition_sum_over_plafond_all_sum;FLOAT;
plafond_multifinance_chargeoff_max;FLOAT;
plafond_multifinance_chargeoff_sum;FLOAT;
plafond_multifinance_paidoff_avg;FLOAT;
plafond_multifinance_paidoff_max;FLOAT;
plafond_multifinance_paidoff_sum;FLOAT;
plafond_multiguna_active_avg;FLOAT;
plafond_multiguna_active_max;FLOAT;
plafond_multiguna_active_sum;FLOAT;
plafond_multiguna_active_sum_over_plafond_active_sum;FLOAT;
plafond_multiguna_allcondition_avg;FLOAT;
plafond_multiguna_allcondition_max;FLOAT;
plafond_multiguna_allcondition_sum;FLOAT;
plafond_multiguna_allcondition_sum_over_plafond_all_sum;FLOAT;
plafond_multiguna_chargeoff_max;FLOAT;
plafond_multiguna_chargeoff_sum;FLOAT;
plafond_multiguna_paidoff_avg;FLOAT;
plafond_multiguna_paidoff_max;FLOAT;
plafond_multiguna_paidoff_sum;FLOAT;
plafond_paidoff_avg;FLOAT;
plafond_paidoff_max;FLOAT;
plafond_paidoff_min;FLOAT;
plafond_paidoff_secured_max;FLOAT;
plafond_paidoff_secured_sum;FLOAT;
plafond_paidoff_securedmortgage_max;FLOAT;
plafond_paidoff_securedmortgage_sum;FLOAT;
plafond_paidoff_securedvehicle_max;FLOAT;
plafond_paidoff_securedvehicle_sum;FLOAT;
plafond_paidoff_sum;FLOAT;
plafond_paidoff_unsecured_avg;FLOAT;
plafond_paidoff_unsecured_max;FLOAT;
plafond_paidoff_unsecured_min;FLOAT;
plafond_paidoff_unsecured_sum;FLOAT;
plafond_paidoffwithdiscount_max;FLOAT;
plafond_paidoffwithdiscount_secured_max;FLOAT;
plafond_paidoffwithdiscount_secured_sum;FLOAT;
plafond_paidoffwithdiscount_securedmortgage_avg;FLOAT;
plafond_paidoffwithdiscount_securedmortgage_max;FLOAT;
plafond_paidoffwithdiscount_securedmortgage_min;FLOAT;
plafond_paidoffwithdiscount_securedmortgage_sum;FLOAT;
plafond_paidoffwithdiscount_securedvehicle_max;FLOAT;
plafond_paidoffwithdiscount_securedvehicle_sum;FLOAT;
plafond_paidoffwithdiscount_sum;FLOAT;
plafond_paidoffwithdiscount_unsecured_max;FLOAT;
plafond_paidoffwithdiscount_unsecured_sum;FLOAT;
plafond_personal_loan_active_max;FLOAT;
plafond_personal_loan_active_sum;FLOAT;
plafond_personal_loan_allcondition_max;FLOAT;
plafond_personal_loan_allcondition_sum;FLOAT;
plafond_restructured_active_l12m_avg;FLOAT;
plafond_restructured_active_l12m_max;FLOAT;
plafond_restructured_active_l12m_sum;FLOAT;
plafond_restructured_active_l3m_avg;FLOAT;
